consecutive,period,fold,cor,mae,rmse,no_perfect,no_data,no_data_full
2,12,3.9,0.843711980740945,2.10204081632653,3.27949722378543,19,49,127
3,12,3.9,0.826134157996083,2.22916666666667,3.45506874027131,18,48,127
4,12,3.9,0.888171282492205,1.86363636363636,2.89984325595211,18,44,127
5,12,3.9,0.912001013293178,1.7,2.74772633280682,18,40,127
1,13,3.9,0.873573596388989,2.13636363636364,3.01511344577764,13,44,127
2,13,3.9,0.894000292944401,1.70454545454545,2.75103286388618,19,44,127
3,13,3.9,0.882152678717576,1.90697674418605,3.00387346836605,17,43,127
4,13,3.9,0.90555015447025,1.75609756097561,2.80243796302173,17,41,127
5,13,3.9,0.927028953477688,1.65714285714286,2.69390847230244,15,35,127
1,14,3.9,0.852197479055037,2,3.01749285962614,15,38,127
2,14,3.9,0.87586006820636,1.59459459459459,2.76561903534248,19,37,127
3,14,3.9,0.906812119933835,1.77142857142857,2.91792489867127,16,35,127
4,14,3.9,0.938413979989386,1.57575757575758,2.65147186111847,16,33,127
5,14,3.9,0.933706474614353,1.6,2.72029410174709,15,30,127
1,15,3.9,0.804461617922851,2.39393939393939,3.37099931231621,11,33,127
2,15,3.9,0.847297872183569,1.5,2.64575131106459,17,32,127
3,15,3.9,0.837531479913567,1.7,2.96085573216033,15,30,127
4,15,3.9,0.881140974633069,1.46428571428571,2.65249208966102,15,28,127
5,15,3.9,0.918771942959057,1.24,2.35796522451032,14,25,127
1,1,4,0.590343715988872,5.32539682539683,8.97040991082648,28,126,127
2,1,4,0.648823649087551,4.12,8.20780116718236,44,125,127
3,1,4,0.870668048170965,2.98387096774194,5.55471319778775,44,124,127
4,1,4,0.810259660771407,4.49565217391304,8.26885197856862,36,115,127
5,1,4,0.790407991705726,5.35514018691589,10.329614444859,32,107,127
1,2,4,0.727211549227806,3.74358974358974,6.96388731210712,43,117,127
2,2,4,0.726492538330444,3.72649572649573,6.96143221338386,44,117,127
3,2,4,0.803711521412495,3.4695652173913,6.40448212616351,41,115,127
4,2,4,0.7789742704768,3.83962264150943,6.9979781446649,35,106,127
5,2,4,0.769457914140593,4.81720430107527,9.87448106707821,30,93,127
1,3,4,0.836858302710682,3.23853211009174,6.67804838820664,47,109,127
2,3,4,0.836323922614538,3.18348623853211,6.66429621465742,49,109,127
3,3,4,0.832224151495693,3.28440366972477,6.72391323369895,48,109,127
4,3,4,0.810564227721902,3.8252427184466,7.12713943352131,39,103,127
5,3,4,0.806431843597934,3.78888888888889,6.90008051482815,33,90,127
1,4,4,0.868182124012102,2.72277227722772,5.21707022975331,42,101,127
2,4,4,0.871492810424094,2.64356435643564,5.20186562115882,46,101,127
3,4,4,0.867108132727159,2.75247524752475,5.28401287651799,45,101,127
4,4,4,0.823034400942182,3.25773195876289,5.99312320690939,39,97,127
5,4,4,0.828198403098702,3.27906976744186,5.67737246792342,34,86,127
1,5,4,0.838333478621583,2.73404255319149,5.79526585955974,42,94,127
2,5,4,0.842100548162443,2.64893617021277,5.78056170428283,46,94,127
3,5,4,0.836126193087841,2.82978723404255,5.88181474383978,44,94,127
4,5,4,0.809230174673417,3.19101123595506,6.28534947139203,38,89,127
5,5,4,0.793525211464902,3.53571428571429,6.68954408012983,34,84,127
1,6,4,0.773852662916131,2.72619047619048,7.63840546810904,39,84,127
2,6,4,0.771914941574568,2.70238095238095,7.69740215917033,42,84,127
3,6,4,0.767406697563248,2.85714285714286,7.75825213501574,40,84,127
4,6,4,0.718752056095205,3.4125,8.42837469504056,35,80,127
5,6,4,0.722738015600193,3.59459459459459,8.64150887725493,31,74,127
1,7,4,0.769284460439745,2.96,7.91285873331082,28,75,127
2,7,4,0.774722784189528,2.69333333333333,7.8587530817554,35,75,127
3,7,4,0.765223040571486,3.01333333333333,8.04155872120988,32,75,127
4,7,4,0.736795531113119,3.30985915492958,8.44284846132187,29,71,127
5,7,4,0.72210565782293,3.6969696969697,8.93749337783183,25,66,127
1,8,4,0.880533760343322,2.47692307692308,4.28413890459286,21,65,127
2,8,4,0.882914223226249,2.27692307692308,4.2679485253907,28,65,127
3,8,4,0.885517696574582,2.25,4.30479383943064,29,64,127
4,8,4,0.858942836544727,2.42372881355932,4.4359853585979,24,59,127
5,8,4,0.827363722780707,2.82142857142857,5.01426536422407,21,56,127
1,9,4,0.83147318759271,2.61666666666667,4.37226104740633,17,60,127
2,9,4,0.845237752729021,2.32758620689655,4.29313806937986,22,58,127
3,9,4,0.851341683102869,2.07142857142857,4.11009210880451,25,56,127
4,9,4,0.844889666456557,2.25925925925926,4.35889894354067,23,54,127
5,9,4,0.847849188404474,2.44,4.57820925690384,20,50,127
1,10,4,0.765195339214968,2.87931034482759,4.84056138095145,18,58,127
2,10,4,0.82401044177826,2.27272727272727,4.28315941163232,24,55,127
3,10,4,0.823732754886695,2.30909090909091,4.38800016574128,25,55,127
4,10,4,0.838779443854214,2.26923076923077,4.38967319617654,24,52,127
5,10,4,0.831275957475421,2.34042553191489,4.51946146292826,21,47,127
1,11,4,0.829634816903573,2.5,3.56931365951495,14,50,127
2,11,4,0.857537335877841,2.08510638297872,3.29409529761773,18,47,127
3,11,4,0.830475128336204,2.31914893617021,3.63493685742226,18,47,127
4,11,4,0.907686180738401,1.7906976744186,2.92940187561168,19,43,127
5,11,4,0.911124296778457,1.725,2.85919569109916,18,40,127
1,12,4,0.86656539330338,2.37777777777778,3.34331837816529,12,45,127
2,12,4,0.879010385068436,2.04651162790698,3.13272301494596,16,43,127
3,12,4,0.851704740471219,2.33333333333333,3.50509832753866,15,42,127
4,12,4,0.88334286278927,2.07692307692308,3.20656378106709,15,39,127
5,12,4,0.90909264106718,1.88888888888889,3.04594448041618,15,36,127
1,13,4,0.873929556844535,2.21951219512195,3.17382588238664,13,41,127
2,13,4,0.894060120572119,1.78048780487805,2.90919484293272,18,41,127
3,13,4,0.873949092589676,2,3.17017349682947,16,40,127
4,13,4,0.897903142849565,1.84210526315789,2.97356776670011,16,38,127
5,13,4,0.924335115704668,1.73529411764706,2.85430531364979,15,34,127
1,14,4,0.840312374460584,1.71428571428571,2.70449361513125,15,35,127
2,14,4,0.847867378210709,1.37142857142857,2.495710605934,19,35,127
3,14,4,0.881328313236739,1.54545454545455,2.65718009562883,16,33,127
4,14,4,0.924401542062333,1.32258064516129,2.3210120150903,16,31,127
5,14,4,0.902559508831821,1.32142857142857,2.36794063632154,15,28,127
1,15,4,0.800067084075613,2.32258064516129,3.0900464554395,9,31,127
2,15,4,0.850868907158854,1.26666666666667,2.12916258968951,16,30,127
3,15,4,0.820694733735262,1.44827586206897,2.50516707406223,15,29,127
4,15,4,0.881815509367988,1.18518518518519,2.0727509006864,15,27,127
5,15,4,0.9115624368388,0.916666666666667,1.5545631755148,14,24,127
